,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
558, number0 . if she number1 more in for and her what the between the number of before and she from ?,haley had number0 dollars . if she got number1 more dollars in total for doing chores and her birthday what 's the difference between the number of dollars before haley got money and she got from events ?,2 13,- number1 number0,11.0,"[1, 2, 3, 4, 34, 35, 7, 8, 9, 10, 36]",1,Difference,haley had number0 dollars . if she got number1 more dollars in total for doing chores and her birthday,what 's the difference between the number of dollars before haley got money and she got from events ?
559, his number0 total during the . if he it number1 in the . what the between the number of on in the and ?,kale mowed his lawn number0 times total during the spring . if he mowed it number1 times in the summer . what 's the difference between the number of times on mowing in the spring and summer ?,8 5,- number0 number1,3.0,"[34, 3, 4, 5, 35, 36, 14, 15, 16]",4,Difference,kale mowed his lawn number0 times total during the spring . if he mowed it number1 times in the summer .,what 's the difference between the number of times on mowing in the spring and summer ?
560, a number0 from his . if he number1 of them what the between the number of before and he ?,a farmer had number0 tomatoes from his garden . if he picked number1 of them what 's the difference between the number of tomatoes before picking and he picked ?,17 9,- number0 number1,8.0,"[2, 3, 4, 11, 12, 13, 26, 27, 28]",1,Difference,a farmer had number0 tomatoes from his garden . if he picked number1 of them,what 's the difference between the number of tomatoes before picking and he picked ?
561, up from his . he up number0 but there still number1 . what the between the number of that up and the ?,dave was picking up sticks from his yard . he picked up number0 but there were still number1 left . what 's the difference between the number of sticks that dave picked up and the left ?,14 4,- number0 number1,10.0,"[33, 34, 35, 11, 12, 13, 16, 17, 18]",1,Difference,dave was picking up sticks from his yard . he picked up number0 but there were still number1 left .,what 's the difference between the number of sticks that dave picked up and the left ?
562, a number0 . after some he still number1 . what the between the number of before and after ?,a waiter had number0 customers . after some left he still had number1 customers . what 's the difference between the number of customers before leaving and after leaving ?,19 4,- number0 number1,15.0,"[2, 3, 4, 5, 11, 12, 13, 26, 27, 28]",1,Difference,a waiter had number0 customers . after some left he still had number1 customers .,what 's the difference between the number of customers before leaving and after leaving ?
563, while a number0 . now he number1 . what the between the number of the that and now ?,while playing a video game victor lost number0 lives . now he has number1 lives . what 's the difference between the number of the lives that victor lost and now ?,14 2,- number0 number1,12.0,"[2, 6, 7, 8, 12, 13, 14, 28, 29, 30]",1,Difference,while playing a video game victor lost number0 lives . now he has number1 lives .,what 's the difference between the number of the lives that victor lost and now ?
564, a number0 . if they number1 of them what the between the number of that they before and they ?,a pet store had number0 gerbils . if they sold number1 of them what 's the difference between the number of gerbils that they had before selling and they sold ?,68 14,- number0 number1,54.0,"[3, 4, 5, 9, 10, 11, 27, 28, 29]",2,Difference,a pet store had number0 gerbils . if they sold number1 of them,what 's the difference between the number of gerbils that they had before selling and they sold ?
565, and on a number0 . 's number1 . 's number2 . they number3 the first . what the between the of of and ?,tripp and charlotte are going on a number0 mile hike . tripp 's backpack weighs number1 pounds . charlotte 's backpack weighs number2 pounds . they hiked number3 miles the first day . what 's the difference between the pounds of backpack of tripp and charlotte ?,36 25 18 9,- number1 number2,7.0,"[3, 6, 7, 8, 43, 44, 45, 14, 15, 16, 21, 22, 23, 26, 27, 28]",3,Difference,tripp and charlotte are going on a number0 mile hike . tripp 's backpack weighs number1 pounds . charlotte 's backpack weighs number2 pounds . they hiked number3 miles the first day .,what 's the difference between the pounds of backpack of tripp and charlotte ?
566, number0 . after some he number1 . what the between the number of that before and the after ?,oliver had number0 cherries . after eating some he had number1 left . what 's the difference between the number of cherries that oliver had before eating and the left after eating ?,16 6,- number0 number1,10.0,"[1, 2, 3, 4, 9, 10, 11, 29, 30, 31]",1,Difference,oliver had number0 cherries . after eating some he had number1 left .,what 's the difference between the number of cherries that oliver had before eating and the left after eating ?
567, a number0 . after some there number1 . what the between the number of before and the ?,a furniture store had number0 chairs . after selling some there was number1 left . what 's the difference between the number of chairs before selling and the left ?,15 3,- number0 number1,12.0,"[3, 4, 5, 11, 12, 13, 26, 27, 28]",1,Difference,a furniture store had number0 chairs . after selling some there was number1 left .,what 's the difference between the number of chairs before selling and the left ?
568, number0 from her . now the number1 still on it . what the between the number of and now the ?,zoe picked number0 apples from her tree . now the tree has number1 apples still on it . what 's the difference between the number of apples zoe picked and now the tree has ?,5 6,- number1 number0,1.0,"[32, 1, 2, 3, 33, 11, 12, 13, 31]",1,Difference,zoe picked number0 apples from her tree . now the tree has number1 apples still on it .,what 's the difference between the number of apples zoe picked and now the tree has ?
569, a number0 . after they of some they number1 . what the between the number of before they rid of and the ?,a museum had number0 paintings . after they got rid of some they had number1 left . what 's the difference between the number of paintings before they got rid of and the left ?,14 4,- number0 number1,10.0,"[32, 33, 2, 3, 4, 7, 13, 14, 15, 31]",1,Difference,a museum had number0 paintings . after they got rid of some they had number1 left .,what 's the difference between the number of paintings before they got rid of and the left ?
570, a number0 . he number1 away at a . what the between the number of the in the and he away at a ?,a clown had number0 balloons . he gave number1 away at a party . what 's the difference between the number of balloons the clown had in the beginning and he gave away at a party ?,16 4,- number0 number1,12.0,"[33, 2, 3, 4, 34, 35, 7, 8, 9]",1,Difference,a clown had number0 balloons . he gave number1 away at a party .,what 's the difference between the number of balloons the clown had in the beginning and he gave away at a party ?
571, some . she her number0 and number1 . what the between of the of away and the ?,amy had some candy . she gave her friend number0 pieces and had number1 left . what 's the difference between of the pieces of candy amy gave away and the left ?,6 5,- number0 number1,1.0,"[1, 7, 8, 9, 10, 12, 13, 14, 29, 30, 31]",1,Difference,amy had some candy . she gave her friend number0 pieces and had number1 left .,what 's the difference between of the pieces of candy amy gave away and the left ?
572, at a number0 off the . now there number1 on the . what the between the number of off the and still on the ?,at a bus stop number0 people got off the bus . now there were number1 people on the bus . what 's the difference between the number of people getting off the bus and still on the bus ?,5 90,- number1 number0,85.0,"[2, 3, 4, 5, 6, 35, 36, 37, 13, 14, 15]",2,Difference,at a bus stop number0 people got off the bus . now there were number1 people on the bus .,what 's the difference between the number of people getting off the bus and still on the bus ?
573, a fast number0 . after some they number1 . what the between the number of before and after ?,a fast food restaurant had number0 hotdogs . after selling some they had number1 left . what 's the difference between the number of hotdogs before selling and after selling ?,91 20,- number0 number1,71.0,"[4, 5, 6, 12, 13, 14, 27, 28, 29]",2,Difference,a fast food restaurant had number0 hotdogs . after selling some they had number1 left .,what 's the difference between the number of hotdogs before selling and after selling ?
574, if number0 of $ number1 how many of can you with $ number2 ?,if number0 pack of gum costs $ number1 how many packs of gum can you buy with $ number2 ?,1 2 16,/ number2 number1,8.0,"[0, 1, 2, 5, 6, 7, 8, 16, 17, 18, 19]",3,Common-Division,if number0 pack of gum costs $ number1,how many packs of gum can you buy with $ number2 ?
575, after $ number0 for a $ number1 . how much he before the ?,after paying $ number0 for a drink bryon has $ number1 . how much money did he have before buying the drink ?,2.30 17.15,+ number0 number1,19.45,"[1, 2, 3, 4, 8, 9, 10, 19, 20, 21]",5,Addition,after paying $ number0 for a drink bryon has $ number1 .,how much money did he have before buying the drink ?
576, if number0 $ number1 how many of can you with $ number2 ?,if number0 round costs $ number1 how many rounds of golf can you play with $ number2 ?,1 80 400,/ number2 number1,5.0,"[0, 1, 2, 3, 4, 5, 6, 14, 15, 16, 17]",3,Common-Division,if number0 round costs $ number1,how many rounds of golf can you play with $ number2 ?
577, last $ number0 . over the he some for the . he now $ number1 . how much he for the ?,last thursday drew had $ number0 . over the weekend he received some money for cutting the grass . he now has $ number1 . how much money did he get paid for cutting the grass ?,30 61,- number1 number0,31.0,"[33, 2, 3, 4, 5, 34, 35, 22, 23]",3,Subtraction,last thursday drew had $ number0 . over the weekend he received some money for cutting the grass . he now has $ number1 .,how much money did he get paid for cutting the grass ?
578, last number0 . he over the and now number1 . how much he ?,last week howard had number0 dollars . he washed windows over the weekend and now has number1 dollars . how much money did he make washing windows ?,26 52,- number1 number0,26.0,"[3, 4, 5, 8, 15, 16, 17, 24, 25, 26]",3,Subtraction,last week howard had number0 dollars . he washed windows over the weekend and now has number1 dollars .,how much money did he make washing windows ?
579, there number0 in the . several additional and them in the . there now number1 in the . how many he up ?,there were number0 soccer balls in the bag . coach b. found several additional soccer balls and placed them in the bag . there are now number1 balls in the bag . how many soccer balls did he pick up ?,6 24,- number1 number0,18.0,"[1, 2, 3, 4, 37, 6, 38, 39, 25, 26, 27]",3,Subtraction,there were number0 soccer balls in the bag . coach b. found several additional soccer balls and placed them in the bag . there are now number1 balls in the bag .,how many soccer balls did he pick up ?
580, there number0 of in the . more in the . there now number1 of in the . how many he in the ?,there were number0 bales of hay in the barn . keith stacked more bales in the barn today . there are now number1 bales of hay in the barn . how many bales did he store in the barn ?,22 89,- number1 number0,67.0,"[1, 2, 3, 36, 5, 37, 38, 21, 22, 23]",3,Subtraction,there were number0 bales of hay in the barn . keith stacked more bales in the barn today . there are now number1 bales of hay in the barn .,how many bales did he store in the barn ?
581, there number0 currently in the . will more . when the there will number1 in the . how many the ?,there are number0 dogwood trees currently in the park . park workers will plant more dogwood trees today . when the workers are finished there will be number1 dogwood trees in the park . how many dogwood trees did the workers plant today ?,38 56,- number1 number0,18.0,"[1, 2, 3, 4, 7, 40, 41, 42, 26, 27, 28, 29]",3,Subtraction,there are number0 dogwood trees currently in the park . park workers will plant more dogwood trees today . when the workers are finished there will be number1 dogwood trees in the park .,how many dogwood trees did the workers plant today ?
582, a . the for number0 of . she already in number1 . how many more she to ?,joan is baking a cake . the recipe calls for number0 cups of flour . she already put in number1 cups . how many more cups does she need to add ?,7 3,- number0 number1,4.0,"[1, 2, 8, 9, 10, 11, 18, 19, 20, 28, 29, 30]",2,Subtraction,joan is baking a cake . the recipe calls for number0 cups of flour . she already put in number1 cups .,how many more cups does she need to add ?
583, number0 in her . she several at a yard over the . she now number1 in her . how many she at the ?,alyssa has number0 books in her library . she bought several books at a yard sale over the weekend . she now has number1 books in her library . how many books did she buy at the yard sale ?,30 88,- number1 number0,58.0,"[1, 2, 3, 4, 5, 36, 37, 38, 23, 24, 25]",3,Subtraction,alyssa has number0 books in her library . she bought several books at a yard sale over the weekend . she now has number1 books in her library .,how many books did she buy at the yard sale ?
584, there number0 in the . some more from her flower . there now number1 in the . how many she ?,there were number0 roses in the vase . jessica cut some more roses from her flower garden . there are now number1 roses in the vase . how many roses did she cut ?,6 18,- number1 number0,12.0,"[32, 1, 2, 3, 5, 20, 21, 22, 30, 31]",2,Subtraction,there were number0 roses in the vase . jessica cut some more roses from her flower garden . there are now number1 roses in the vase .,how many roses did she cut ?
585, number0 for his . he to a sporting and a and . he number1 over how much he on the ?,sam received number0 dollars for his birthday . he went to a sporting goods store and bought a baseball glove baseball and bat . he had number1 dollars left over how much did he spent on the baseball gear ?,87 23,- number0 number1,64.0,"[1, 2, 3, 36, 37, 38, 25, 26, 27]",3,Subtraction,sam received number0 dollars for his birthday . he went to a sporting goods store and bought a baseball glove baseball and bat . he had number1 dollars left over,how much did he spent on the baseball gear ?
586, if number0 number1 how many can you with number2 ?,if number0 cartridge costs number1 dollars how many ink cartridges can you buy with number2 dollars ?,1 15 180,/ number2 number1,12.0,"[0, 1, 2, 3, 4, 5, 13, 14, 15]",5,Common-Division,if number0 cartridge costs number1 dollars,how many ink cartridges can you buy with number2 dollars ?
587, after number0 for the number1 . how much she before the ?,after paying number0 dollars for the pie sandy has number1 dollars left . how much money did she have before buying the pie ?,6 57,+ number0 number1,63.0,"[1, 2, 3, 8, 9, 10, 20, 21, 22]",3,Addition,after paying number0 dollars for the pie sandy has number1 dollars left .,how much money did she have before buying the pie ?
588, there number0 red and number1 white in the . some more from her flower . there now number2 red in the . how many red she ?,there were number0 red roses and number1 white roses in the vase . melanie cut some more roses from her flower garden . there are now number2 red roses in the vase . how many red roses did she cut ?,8 2 14,- number2 number0,6.0,"[1, 2, 3, 4, 5, 6, 7, 8, 37, 38, 39, 25, 26, 27, 28]",2,Subtraction,there were number0 red roses and number1 white roses in the vase . melanie cut some more roses from her flower garden . there are now number2 red roses in the vase .,how many red roses did she cut ?
589, number0 and number1 at his . he to the and more to up the . there now number2 at the how many he ?,jason had number0 peaches and number1 pears left at his roadside fruit stand . he went to the orchard and picked more peaches to stock up the stand . there are now number2 peaches at the stand how many did he pick ?,27 17 90,- number2 number0,63.0,"[32, 1, 2, 3, 4, 5, 6, 33, 7, 39, 40, 41, 31]",3,Subtraction,jason had number0 peaches and number1 pears left at his roadside fruit stand . he went to the orchard and picked more peaches to stock up the stand . there are now number2 peaches at the stand,how many did he pick ?
590, number0 on the he tom some of his . he number1 . how many he to ?,mike found number0 seashells on the beach he gave tom some of his seashells . he has number1 seashell left . how many seashells did he give to tom ?,62 13,- number0 number1,49.0,"[1, 2, 3, 5, 16, 17, 18, 26, 27, 28]",3,Subtraction,mike found number0 seashells on the beach he gave tom some of his seashells . he has number1 seashell left .,how many seashells did he give to tom ?
591, if number0 number1 how many of 's can you with number2 ?,if number0 pack costs number1 dollars how many packs of dvd 's can you buy with number2 dollars ?,1 11 110,/ number2 number1,10.0,"[0, 1, 2, 3, 4, 5, 15, 16, 17]",5,Common-Division,if number0 pack costs number1 dollars,how many packs of dvd 's can you buy with number2 dollars ?
592, last number0 and number1 . washed over the and now number2 . how much fred ?,last week fred had number0 dollars and jason had number1 dollars . fred washed cars over the weekend and now has number2 dollars . how much money did fred make washing cars ?,46 13 57,- number2 number0,11.0,"[3, 4, 5, 8, 9, 10, 20, 21, 22, 29, 30, 31]",3,Subtraction,last week fred had number0 dollars and jason had number1 dollars . fred washed cars over the weekend and now has number2 dollars .,how much money did fred make washing cars ?
593, there number0 of in the and number1 in the . more in the . there now number2 of in the . how many he in the ?,there were number0 bales of hay in the barn and number1 bales in the shed . benny stacked more bales in the barn today . there are now number2 bales of hay in the barn . how many bales did he store in the barn ?,47 40 82,- number2 number0,35.0,"[1, 2, 3, 5, 9, 10, 11, 42, 43, 44, 27, 28, 29]",3,Subtraction,there were number0 bales of hay in the barn and number1 bales in the shed . benny stacked more bales in the barn today . there are now number2 bales of hay in the barn .,how many bales did he store in the barn ?
594, the large and small in . how many can you with number0 if number1 number2 ?,the company has large and small ink cartridges in stock . how many ink cartridges can you buy with number0 dollars if number1 cartridge costs number2 dollars ?,182 1 14,/ number0 number2,13.0,"[13, 18, 19, 20, 21, 22, 23, 24, 25, 26]",5,Common-Division,the company has large and small ink cartridges in stock .,how many ink cartridges can you buy with number0 dollars if number1 cartridge costs number2 dollars ?
595, a . the for number0 of and number1 of . she already in number2 of . how many more of she to ?,mary is baking a cake . the recipe calls for number0 cups of flour and number1 cups of sugar . she already put in number2 cups of flour . how many more cups of flour does she need to add ?,9 3 2,- number0 number2,7.0,"[1, 2, 37, 38, 39, 8, 9, 10, 11, 14, 15, 16, 23, 24, 25]",2,Subtraction,mary is baking a cake . the recipe calls for number0 cups of flour and number1 cups of sugar . she already put in number2 cups of flour .,how many more cups of flour does she need to add ?
596, the 's and 's that you . how many of 's can you with number0 if number1 number2 ?,the store has cd 's and dvd 's that you need . how many packs of dvd 's can you buy with number0 dollars if number1 pack costs number2 dollars ?,132 1 12,/ number0 number2,11.0,"[15, 21, 22, 23, 24, 25, 26, 27, 28, 29]",5,Common-Division,the store has cd 's and dvd 's that you need .,how many packs of dvd 's can you buy with number0 dollars if number1 pack costs number2 dollars ?
597, there number0 and number1 currently in the . will more . when the there will number2 in the . how many the ?,there are number0 rose bushes and number1 oak trees currently in the park . park workers will plant more rose bushes today . when the workers are finished there will be number2 rose bushes in the park . how many rose bushes did the workers plant today ?,33 37 98,- number2 number0,65.0,"[32, 1, 2, 3, 4, 5, 6, 7, 8, 33, 44, 45, 46, 30, 31]",3,Subtraction,there are number0 rose bushes and number1 oak trees currently in the park . park workers will plant more rose bushes today . when the workers are finished there will be number2 rose bushes in the park .,how many rose bushes did the workers plant today ?
598, 's high number0 this and number1 at . the most of their . they during number2 . how many they ?,dan 's high school played number0 baseball games this year and number1 were at night . the team won most of their games . they were defeated during number2 games . how many games did they win ?,18 2 3,- number0 number2,15.0,"[1, 34, 35, 4, 5, 6, 7, 36, 10, 11, 12, 27, 28, 29]",2,Subtraction,dan 's high school played number0 baseball games this year and number1 were at night . the team won most of their games . they were defeated during number2 games .,how many games did they win ?
599, to to must around a circular or across it . the of the number0 . how much his if he across the rather than around it ? ( the of pi number1 ),to get to school chad must either walk around a circular lake or canoe across it . the diameter of the lake is number0 miles . how much shorter is his trip if he canoes across the lake rather than walks around it ? ( use the value of pi = number1 ),2 3.14,- number1 number0,1.14,"[49, 50, 51, 52, 23, 24, 25]",5,Subtraction,to get to school chad must either walk around a circular lake or canoe across it . the diameter of the lake is number0 miles .,how much shorter is his trip if he canoes across the lake rather than walks around it ? ( use the value of pi = number1 )
600, at the number0 number1 total . if they each the same how many each ?,at the carnival number0 friends bought number1 tickets total . if they each bought the same amount how many tickets did each person buy ?,6 234,/ number1 number0,39.0,"[2, 3, 4, 5, 6, 7, 8, 10, 12, 21, 22, 23]",4,Common-Division,at the carnival number0 friends bought number1 tickets total . if they each bought the same amount,how many tickets did each person buy ?
601, bead . she number0 and number1 with each the same number of . how many will each ?,sarah is making bead necklaces . she has number0 beads and is making number1 necklaces with each necklace using the same number of beads . how many beads will each necklace use ?,945 7,/ number0 number1,135.0,"[1, 2, 6, 7, 8, 9, 12, 13, 14, 16, 29, 30, 31]",4,Common-Division,sarah is making bead necklaces . she has number0 beads and is making number1 necklaces with each necklace using the same number of beads .,how many beads will each necklace use ?
602, number0 of . if he the into number1 with the same of in each how many would each in it ?,george had number0 pieces of candy . if he split the candy into number1 bags with the same amount of candy in each bag how many pieces would each bag have in it ?,648 8,/ number0 number1,81.0,"[32, 1, 2, 3, 12, 13, 14, 18, 22, 23, 28, 30, 31]",4,Common-Division,george had number0 pieces of candy . if he split the candy into number1 bags with the same amount of candy in each bag,how many pieces would each bag have in it ?
603, a of number0 . if there number1 on the and each the same how much each ?,a pallet of boxes weighed number0 kilograms . if there were number1 boxes on the pallet and each box weighed the same amount how much did each weigh ?,267 3,/ number0 number1,89.0,"[2, 4, 5, 6, 10, 11, 12, 17, 25, 26, 27]",4,Common-Division,a pallet of boxes weighed number0 kilograms . if there were number1 boxes on the pallet and each box weighed the same amount,how much did each weigh ?
604, number0 in number1 . if each the same number of how many in each ?,edward had number0 baseball cards in number1 binders . if each binder has the same number of cards how many cards are in each binder ?,763 7,/ number0 number1,109.0,"[1, 2, 3, 4, 5, 6, 7, 10, 15, 22, 23, 24]",4,Common-Division,edward had number0 baseball cards in number1 binders . if each binder has the same number of cards,how many cards are in each binder ?
605, there number0 a . if a can number1 how many they ?,there are number0 people attending a luncheon . if a table can hold number1 people how many tables do they need ?,234 9,/ number0 number1,26.0,"[1, 2, 3, 4, 12, 13, 14, 18, 19, 20]",4,Common-Division,there are number0 people attending a luncheon . if a table can hold number1 people,how many tables do they need ?
606, an industrial number0 . if it number1 to number2 how many it ?,an industrial machine made number0 shirts . if it made number1 minute to make number2 shirts how many minutes was it working ?,196 1 7,/ number0 number2,28.0,"[2, 3, 4, 5, 6, 9, 10, 11, 13, 14, 15, 19, 20, 21]",4,Common-Division,an industrial machine made number0 shirts . if it made number1 minute to make number2 shirts,how many minutes was it working ?
607, number0 . if it number1 for each from a how many could she ?,debby had number0 quarters . if it costs number1 quarters for each coke from a coke machine how many could she buy ?,873 3,/ number0 number1,291.0,"[1, 2, 3, 7, 8, 9, 11, 19, 20, 21]",4,Common-Division,debby had number0 quarters . if it costs number1 quarters for each coke from a coke machine,how many could she buy ?
608, 's number0 in raffle . if each number1 how many they ?,zoe 's school sold number0 dollars in raffle tickets . if each ticket cost number1 dollars how many tickets did they sell ?,620 4,/ number0 number1,155.0,"[3, 4, 5, 11, 13, 14, 15, 19, 20, 21]",4,Common-Division,zoe 's school sold number0 dollars in raffle tickets . if each ticket cost number1 dollars,how many tickets did they sell ?
609, through his favorite . the number0 and it frank number1 to the . how many he per ?,frank was reading through his favorite book . the book had number0 pages and it took frank number1 days to finish the book . how many pages did he read per day ?,672 2,/ number0 number1,336.0,"[1, 2, 5, 7, 10, 11, 12, 16, 17, 18, 29, 30, 31]",4,Common-Division,frank was reading through his favorite book . the book had number0 pages and it took frank number1 days to finish the book .,how many pages did he read per day ?
610, a number0 new for the . if they each number1 how many in the ?,a school ordered number0 new pencils for the state tests . if they gave each student number1 pencils how many students are in the school ?,195 3,/ number0 number1,65.0,"[2, 3, 4, 5, 14, 15, 16, 17, 22, 23, 24]",4,Common-Division,a school ordered number0 new pencils for the state tests . if they gave each student number1 pencils,how many students are in the school ?
611, number0 of a trivia and number1 . if he the same number of each how many he per ?,luke was played number0 rounds of a trivia game and scored number1 points . if he gained the same number of points each round how many points did he score per round ?,5 300,/ number1 number0,60.0,"[2, 3, 4, 10, 11, 12, 15, 22, 29, 30, 31]",4,Common-Division,luke was played number0 rounds of a trivia game and scored number1 points . if he gained the same number of points each round,how many points did he score per round ?
612, there number0 in a . if the number1 and each the same number of how many in each ?,there are number0 students in a school . if the school has number1 grades and each grade had the same number of students how many students were in each grade ?,336 7,/ number0 number1,48.0,"[1, 2, 3, 11, 12, 13, 15, 16, 21, 27, 28, 29]",4,Common-Division,there are number0 students in a school . if the school has number1 grades and each grade had the same number of students,how many students were in each grade ?
613, the at the number0 in number1 . if they the same of each how much they per ?,the ring toss game at the carnival made number0 dollars in number1 days . if they made the same amount of money each day how much did they make per day ?,420 3,/ number0 number1,140.0,"[7, 8, 9, 10, 11, 12, 22, 28, 29, 30]",4,Common-Division,the ring toss game at the carnival made number0 dollars in number1 days . if they made the same amount of money each day,how much did they make per day ?
614, an number0 in it . if you up number1 and each the same number of cubes how many would each ?,an ice machine had number0 ice cubes in it . if you were filling up number1 ice chests and each chest got the same number of cubes how many ice cubes would each chest get ?,294 7,/ number0 number1,42.0,"[32, 33, 34, 3, 4, 5, 6, 14, 15, 16, 17, 18, 19, 24]",4,Common-Division,an ice machine had number0 ice cubes in it . if you were filling up number1 ice chests and each chest got the same number of cubes,how many ice cubes would each chest get ?
615, amy uploaded number0 to . if she the into number1 with the same number of in each how many in each ?,amy uploaded number0 pics to facebook . if she put the pics into number1 albums with the same number of photos in each album how many photos were in each album ?,180 9,/ number0 number1,20.0,"[1, 2, 3, 12, 13, 14, 22, 28, 29, 30]",4,Common-Division,amy uploaded number0 pics to facebook . if she put the pics into number1 albums with the same number of photos in each album,how many photos were in each album ?
616, a number0 to . he the same number of each and it him number1 to them all . how many he per ?,a farmer had number0 seeds to plant . he planted the same number of seeds each day and it took him number1 days to plant them all . how many seeds did he plant per day ?,225 5,/ number0 number1,45.0,"[1, 2, 3, 4, 34, 5, 33, 35, 11, 15, 20, 21, 22]",4,Common-Division,a farmer had number0 seeds to plant . he planted the same number of seeds each day and it took him number1 days to plant them all .,how many seeds did he plant per day ?
617, a to out number0 of . if he to number1 how many of should he each ?,a mailman has to give out number0 pieces of junk mail . if he goes to number1 blocks how many pieces of junk mail should he give each block ?,192 4,/ number0 number1,48.0,"[2, 4, 5, 6, 7, 15, 16, 17, 26, 27, 28]",4,Common-Division,a mailman has to give out number0 pieces of junk mail . if he goes to number1 blocks,how many pieces of junk mail should he give each block ?
618, a video rid of old them number0 for $ number1 . if they number2 how much would they ?,a video game store was getting rid of old games selling them number0 for $ number1 . if they sold number2 games how much money would they have made ?,3 34.26 2,* / number1 number0 number2,22.84,"[2, 8, 11, 12, 13, 14, 15, 19, 20, 21, 26, 27, 28]",6,Multiplication,a video game store was getting rid of old games selling them number0 for $ number1 . if they sold number2 games,how much money would they have made ?
619, at the the for $ number0 for number1 . if you to number2 of popcorn how much would it ?,at the baseball stadium the price for popcorn is $ number0 for number1 bags . if you wanted to buy number2 bags of popcorn how much would it cost ?,14.70 5 4,* / number0 number1 number2,11.76,"[4, 9, 10, 11, 12, 13, 19, 20, 21, 26, 27, 28]",6,Multiplication,at the baseball stadium the price for popcorn is $ number0 for number1 bags . if you wanted to buy number2 bags of popcorn,how much would it cost ?
620, at a you could number0 giant for $ number1 . how much would it to number2 ?,at a candy store you could get number0 giant lollipops for $ number1 . how much would it cost to buy number2 lollipops ?,2 2.40 6,* / number1 number0 number2,7.2,"[6, 7, 8, 9, 11, 12, 20, 21, 22]",6,Multiplication,at a candy store you could get number0 giant lollipops for $ number1 .,how much would it cost to buy number2 lollipops ?
621, an $ number0 for number1 of . if a number2 of how much would it them ?,an ice company charged $ number0 for number1 bags of ice . if a convenience store bought number2 bags of ice how much would it have cost them ?,1.46 2 4,* / number0 number1 number2,2.92,"[3, 4, 5, 6, 7, 8, 16, 17, 18, 25, 26, 27]",6,Multiplication,an ice company charged $ number0 for number1 bags of ice . if a convenience store bought number2 bags of ice,how much would it have cost them ?
622, a number0 of for $ number1 . how much would it if you to number2 ?,a store had number0 packs of paper for $ number1 . how much would it cost if you were to buy number2 packs ?,3 3.87 6,* / number1 number0 number2,7.74,"[2, 3, 4, 8, 9, 20, 21, 22]",6,Multiplication,a store had number0 packs of paper for $ number1 .,how much would it cost if you were to buy number2 packs ?
623, the a where number0 $ number1 . if you to number2 how much would you ?,the book fair had a sale where number0 books were $ number1 . if you wanted to buy number2 books how much money would you need ?,3 18.72 6,* / number1 number0 number2,37.44,"[4, 6, 7, 8, 10, 11, 17, 18, 19, 23, 24, 25]",6,Multiplication,the book fair had a sale where number0 books were $ number1 . if you wanted to buy number2 books,how much money would you need ?
624, a number0 for $ number1 . if they up number2 how much would they ?,a pet store was selling mice number0 for $ number1 . if they ended up selling number2 mice how much money would they have earned ?,2 5.34 7,* / number1 number0 number2,18.69,"[4, 5, 6, 7, 8, 9, 15, 16, 17, 22, 23, 24]",6,Multiplication,a pet store was selling mice number0 for $ number1 . if they ended up selling number2 mice,how much money would they have earned ?
625, at a farming number0 of $ number1 . if a number2 of how much would it him ?,at a farming supply store number0 pounds of seed cost $ number1 . if a farmer needed number2 pounds of seeds how much would it cost him ?,2 44.68 6,* / number1 number0 number2,134.04,"[3, 4, 5, 6, 10, 11, 16, 17, 18, 24, 25, 26]",6,Multiplication,at a farming supply store number0 pounds of seed cost $ number1 . if a farmer needed number2 pounds of seeds,how much would it cost him ?
626, a a to where you could number0 of for $ number1 . if a large to number2 of how much would it them ?,a shoe store was having a back to school sale where you could buy number0 pairs of shoes for $ number1 . if a large family decided to buy number2 pairs of shoes how much would it cost them ?,2 23.10 7,* / number1 number0 number2,80.85,"[36, 37, 6, 38, 13, 14, 15, 19, 20, 28, 29, 30]",6,Multiplication,a shoe store was having a back to school sale where you could buy number0 pairs of shoes for $ number1 . if a large family decided to buy number2 pairs of shoes,how much would it cost them ?
627, at the $ number0 for number1 . if you number2 how much would it ?,at the store beef jerky was $ number0 for number1 pounds . if you bought number2 pounds how much would it cost ?,34.23 3 7,* / number0 number1 number2,79.87,"[2, 6, 7, 8, 9, 10, 14, 15, 16, 19, 20, 21]",6,Multiplication,at the store beef jerky was $ number0 for number1 pounds . if you bought number2 pounds,how much would it cost ?
628, at the you can number0 of for $ number1 . how much would it if you to number2 ?,at the produce store you can buy number0 bags of bananas for $ number1 . how much would it cost if you were to buy number2 bags ?,2 12.46 6,* / number1 number0 number2,37.38,"[6, 7, 8, 9, 12, 13, 24, 25, 26]",6,Multiplication,at the produce store you can buy number0 bags of bananas for $ number1 .,how much would it cost if you were to buy number2 bags ?
629, a to number0 of to each . if there number1 on a how many of should he each ?,a mailman has to give number0 pieces of junk mail to each block . if there are number1 houses on a block how many pieces of junk mail should he give each house ?,28 4,/ number0 number1,7.0,"[32, 2, 4, 5, 6, 9, 11, 16, 17, 18, 30, 31]",3,Common-Division,a mailman has to give number0 pieces of junk mail to each block . if there are number1 houses on a block,how many pieces of junk mail should he give each house ?
