,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
494, andy number0 baseball cards dad andy number1 baseball cards baseball cards get dad,andy had number0 baseball cards . his dad gave him some more . then andy had number1 baseball cards . how many baseball cards did andy get from his dad ?,31 50,- number1 number0,19.0,"[1, 2, 3, 4, 6, 15, 16, 17, 18, 27, 28, 29]",3,Subtraction,andy had number0 baseball cards . his dad gave him some more . then andy had number1 baseball cards .,how many baseball cards did andy get from his dad ?
495, number0 minutes science test number1 minutes math test study,elizabeth studied number0 minutes for her science test . she studied number1 minutes for her math test . how long did elizabeth study altogether ?,25 35,+ number0 number1,60.0,"[1, 2, 3, 10, 11, 12, 21, 22, 23]",3,Addition,elizabeth studied number0 minutes for her science test . she studied number1 minutes for her math test .,how long did elizabeth study altogether ?
496, rachel brownies number0 brownies school day number1 brownies home brownies bake,rachel baked some brownies . she brought number0 brownies to school that day . she left number1 brownies at home . how many brownies did rachel bake ?,16 24,+ number0 number1,40.0,"[1, 5, 6, 7, 8, 15, 16, 17, 24, 25, 26]",3,Addition,rachel baked some brownies . she brought number0 brownies to school that day . she left number1 brownies at home .,how many brownies did rachel bake ?
497, collects caps number0 caps park number1 caps collection caps,danny collects bottle caps . he found number0 bottle caps at the park . now he has number1 bottle caps in his collection . how many bottle caps did danny have at first ?,18 55,- number1 number0,37.0,"[32, 1, 2, 6, 7, 8, 9, 16, 17, 18, 19, 30, 31]",3,Subtraction,danny collects bottle caps . he found number0 bottle caps at the park . now he has number1 bottle caps in his collection .,how many bottle caps did danny have at first ?
498, number0 stickers carolyn number1 stickers belle stickers collect,belle collected number0 animal stickers . carolyn collected number1 fewer stickers than belle . how many stickers did carolyn collect ?,97 18,- number0 number1,79.0,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 19]",3,Subtraction,belle collected number0 animal stickers . carolyn collected number1 fewer stickers than belle .,how many stickers did carolyn collect ?
499, mikayla collection music cds number0 cds friend number1 cds cds mikayla collection,mikayla has a huge collection of music cds . she gave number0 cds to her friend . now she has number1 cds left . how many cds were in mikayla 's collection at first ?,15 78,+ number0 number1,93.0,"[32, 1, 2, 33, 7, 10, 11, 12, 19, 20, 21, 31]",3,Addition,mikayla has a huge collection of music cds . she gave number0 cds to her friend . now she has number1 cds left .,how many cds were in mikayla 's collection at first ?
500, number0 students mrs. riley class number1 pencils pencils need,there are number0 students in mrs. riley 's class but she only has number1 pencils . how many more pencils does mrs. riley need ?,28 19,- number0 number1,9.0,"[1, 2, 3, 7, 12, 13, 14, 21, 22, 23]",3,Subtraction,there are number0 students in mrs. riley 's class but she only has number1 pencils .,how many more pencils does mrs. riley need ?
501, trevor number0 coins bank number1 quarters rest dimes coints total quarts trevor,trevor counted number0 coins in his bank . he counted number1 quarters . the rest are dimes . how many more coints of the total than quarts does trevor have ?,77 29,- number0 number1,48.0,"[1, 2, 3, 9, 10, 11, 27, 28, 29]",3,Difference,trevor counted number0 coins in his bank . he counted number1 quarters . the rest are dimes .,how many more coints of the total than quarts does trevor have ?
502, laurie number0 marbles kurt kurt number1 marbles dennis dennis number2 marbles marbles laurie,laurie has number0 more marbles than kurt . kurt has number1 marbles less than dennis . dennis has number2 marbles . how many marbles does laurie have ?,12 45 70,+ - number2 number1 number0,37.0,"[1, 2, 3, 4, 5, 9, 10, 11, 17, 18, 19, 24, 25, 26]",3,TVQ-Final,laurie has number0 more marbles than kurt . kurt has number1 marbles less than dennis . dennis has number2 marbles .,how many marbles does laurie have ?
503, maggie sue ages total number0 kate number1 maggie number2,kate maggie and sue added up their ages . the total was number0 kate is number1 and maggie is number2 how old is sue ?,48 19 17,- - number0 number1 number2,12.0,"[11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23]",3,TVQ-Initial,kate maggie and sue added up their ages . the total was number0 kate is number1 and maggie is number2 how,old is sue ?
504, number0 cents day lunch juice box number1 cents cupcake anthony number2 cents cupcake cost,anthony gets number0 cents every day for lunch . he bought a juice box for number1 cents . he also bought a cupcake . anthony had number2 cents left . how much did the cupcake cost ?,75 27 8,- - number0 number1 number2,40.0,"[1, 2, 3, 4, 33, 34, 35, 14, 15, 16, 25, 26, 27]",3,TVQ-Change,anthony gets number0 cents every day for lunch . he bought a juice box for number1 cents . he also bought a cupcake . anthony had number2 cents left .,how much did the cupcake cost ?
505, december month toy store number0 games shelf number1 games week store number2 games factory games,december is a busy month for the toy store . they had number0 games on the shelf . number1 games were sold the first week . the store got number2 more games from the factory . how many games did they have then ?,95 68 47,+ - number0 number1 number2,74.0,"[1, 2, 4, 5, 40, 41, 42, 11, 12, 13, 18, 19, 28, 29, 30, 31]",3,TVQ-Final,december is a busy month for the toy store . they had number0 games on the shelf . number1 games were sold the first week . the store got number2 more games from the factory .,how many games did they have then ?
506, graders fair number0 tickets number1 tickets week number2 tickets week tickets,the third graders are having a fair . they have number0 tickets to sell . they sold number1 tickets the first week and number2 tickets the second week . how many tickets do they have left to sell ?,90 38 17,- - number0 number2 number1,35.0,"[1, 35, 36, 37, 6, 9, 10, 11, 16, 17, 18, 22, 23, 24]",3,TVQ-Final,the third graders are having a fair . they have number0 tickets to sell . they sold number1 tickets the first week and number2 tickets the second week .,how many tickets do they have left to sell ?
507, kevin toys prizes fair number0 stuffed animals number1 frisbees yo-yos kevin number2 prizes yo-yos collect,kevin collected toys to use as prizes at the fair . he collected number0 stuffed animals . he also collected number1 frisbees and several yo-yos . kevin has number2 prizes in all . how many yo-yos did kevin collect ?,14 18 50,- - number2 number1 number0,18.0,"[1, 2, 3, 36, 37, 38, 12, 13, 14, 15, 19, 20, 21, 27, 28, 29]",3,TVQ-Initial,kevin collected toys to use as prizes at the fair . he collected number0 stuffed animals . he also collected number1 frisbees and several yo-yos . kevin has number2 prizes in all .,how many yo-yos did kevin collect ?
508, jasper charge refreshments number0 bags chips number1 dogs chips number2 drinks dogs drinks jasper sell,jasper is in charge of the refreshments . he sold number0 bags of chips . he sold number1 fewer hot dogs than chips . he sold number2 more drinks than hot dogs . how many drinks did jasper sell ?,27 8 12,+ - number0 number1 number2,31.0,"[1, 3, 4, 5, 6, 36, 37, 9, 10, 11, 38, 16, 17, 18, 20, 25, 26, 27, 28]",3,TVQ-Change,jasper is in charge of the refreshments . he sold number0 bags of chips . he sold number1 fewer hot dogs than chips . he sold number2 more drinks than hot dogs .,how many drinks did jasper sell ?
509, bridget stuffed panda bear total number0 points bridget number1 points penny pitch booth number2 points try points,bridget wants to win the giant stuffed panda bear . she needs a total of number0 points to get it . bridget already scored number1 points at the penny pitch booth . she scored number2 more points on her next try . how many more points does bridget need ?,75 35 18,- - number0 number1 number2,22.0,"[33, 34, 35, 36, 2, 3, 1, 6, 14, 15, 16, 46, 47, 48, 23, 24, 25]",3,TVQ-Change,bridget wants to win the giant stuffed panda bear . she needs a total of number0 points to get it . bridget already scored number1 points at the penny pitch booth . she scored number2 more points on her next try .,how many more points does bridget need ?
510, ice rink number0 pairs skates number1 people skates ice rink number2 people skates hour pairs skates,the ice rink has number0 pairs of skates to rent . number1 people rented skates when the ice rink opened . number2 more people rented skates during the first hour . how many pairs of skates are left ?,85 18 25,- - number0 number1 number2,42.0,"[1, 3, 4, 5, 35, 36, 37, 11, 12, 21, 22, 23]",3,TVQ-Final,the ice rink has number0 pairs of skates to rent . number1 people rented skates when the ice rink opened . number2 more people rented skates during the first hour .,how many pairs of skates are left ?
511, jake candy stand yard number0 pieces candy number1 pieces candy monday tuesday wednesday jakes number2 pieces pieces candy jake sell tuesday,jake set up a candy stand in his front yard . he has number0 pieces of candy to sell . he sold number1 pieces of candy on monday . he sold much more than that on tuesday . by wednesday jakes only had number2 pieces left . how many pieces of candy did jake sell on tuesday ?,80 15 7,- - number0 number1 number2,58.0,"[1, 4, 7, 42, 43, 12, 13, 14, 44, 21, 22, 23, 54, 55, 56]",3,TVQ-Change,jake set up a candy stand in his front yard . he has number0 pieces of candy to sell . he sold number1 pieces of candy on monday . he sold much more than that on tuesday . by wednesday jakes only had number2 pieces left .,how many pieces of candy did jake sell on tuesday ?
512, ski resort number0 inches snow january number1 inches snow week number2 inches week snow rest month,the ski resort reported number0 inches of snow in january . they measured number1 inches of snow during the first week . they measured number2 inches of snow the second week . how much snow did they get the rest of the month ?,65 18 25,- - number0 number1 number2,22.0,"[1, 3, 4, 5, 40, 41, 42, 12, 13, 14, 23, 24, 25]",3,TVQ-Final,the ski resort reported number0 inches of snow in january . they measured number1 inches of snow during the first week . they measured number2 inches of snow the second week .,how much snow did they get the rest of the month ?
513, carey pat chairs gym number0 chairs carey number1 chairs pat number2 chairs chairs,carey and pat are moving chairs to the gym . they agreed to move number0 chairs . carey moved number1 chairs . pat has moved number2 chairs . how many more chairs do they have left to move ?,74 28 29,- - number0 number1 number2,17.0,"[1, 2, 3, 4, 35, 36, 7, 37, 13, 14, 15, 18, 19, 20, 24, 25, 26]",3,TVQ-Final,carey and pat are moving chairs to the gym . they agreed to move number0 chairs . carey moved number1 chairs . pat has moved number2 chairs .,how many more chairs do they have left to move ?
514, jean bag candy number0 pieces friend ate number1 pieces number2 pieces pieces candy jean,jean had a bag of candy . she gave number0 pieces to her friend . jean ate number1 pieces . now she has number2 pieces left . how many pieces of candy did jean have at first ?,18 7 16,+ + number2 number1 number0,41.0,"[1, 2, 34, 35, 36, 7, 8, 9, 10, 16, 17, 18, 22, 23, 24]",3,TVQ-Initial,jean had a bag of candy . she gave number0 pieces to her friend . jean ate number1 pieces . now she has number2 pieces left .,how many pieces of candy did jean have at first ?
515, charlene number0 necklaces number1 craft fair number2 friends necklaces charlene,charlene made number0 bead necklaces . she sold number1 at a craft fair . she gave number2 to her friends . how many necklaces did charlene have then ?,60 16 18,- - number0 number1 number2,26.0,"[1, 2, 3, 4, 5, 7, 8, 9, 15, 16, 17, 25, 26, 27]",3,TVQ-Final,charlene made number0 bead necklaces . she sold number1 at a craft fair . she gave number2 to her friends .,how many necklaces did charlene have then ?
516, coach number0 pizzas team number1 slices pizza team slices number2 slices slices pizza team eat,the coach bought number0 extra large pizzas for the team . there were number1 slices of pizza totally . after the team ate some of the slices there were number2 slices left . how many slices of pizza did the team eat ?,2 32 7,- number1 number2,25.0,"[1, 2, 3, 4, 5, 6, 39, 8, 9, 40, 41, 12, 13, 14, 28, 29, 30]",3,Difference,the coach bought number0 extra large pizzas for the team . there were number1 slices of pizza totally . after the team ate some of the slices there were number2 slices left .,how many slices of pizza did the team eat ?
517, ramon supermarket number0 boxes delights shelf number1 boxes day number2 boxes shelf boxes delights,ramon works at the supermarket . he put number0 boxes of choco delights on the shelf . there were already number1 boxes there . later that day ramon counted number2 boxes on the shelf . how many boxes of choco delights were missing ?,26 15 22,+ - number0 number2 number1,19.0,"[1, 4, 7, 8, 9, 40, 41, 42, 19, 20, 21, 28, 29, 30]",3,TVQ-Change,ramon works at the supermarket . he put number0 boxes of choco delights on the shelf . there were already number1 boxes there . later that day ramon counted number2 boxes on the shelf .,how many boxes of choco delights were missing ?
518, number0 children number1 adults track meet stadium number2 seats seats,number0 children and number1 adults went to the track meet . the stadium has number2 seats . how many seats were empty ?,52 29 95,- - number2 number0 number1,14.0,"[0, 1, 2, 3, 4, 5, 13, 14, 15, 19, 20, 21]",3,TVQ-Final,number0 children and number1 adults went to the track meet . the stadium has number2 seats .,how many seats were empty ?
519, alvin number0 marbles number1 games number2 marbles game number3 marbles game marbles,alvin had number0 marbles and played number1 games . he lost number2 marbles during the first game . he won number3 marbles during the second game . how many marbles did alvin have then ?,57 2 18 25,+ - number0 number2 number3,64.0,"[32, 1, 2, 3, 33, 5, 6, 7, 10, 11, 12, 19, 20, 21, 31]",3,TVQ-Final,alvin had number0 marbles and played number1 games . he lost number2 marbles during the first game . he won number3 marbles during the second game .,how many marbles did alvin have then ?
520, cheryl number0 lemons number1 lemons lemons girls,cheryl counted number0 lemons . lori bought number1 more lemons . how many lemons do the girls have altogether ?,16 28,+ number0 number1,44.0,"[1, 2, 3, 6, 7, 8, 9, 16, 17, 18]",3,Addition,cheryl counted number0 lemons . lori bought number1 more lemons .,how many lemons do the girls have altogether ?
521, coach mike cups lemonade girls number0 cents coach girls number1 cents change coach mike,coach mike bought several cups of lemonade . the girls told him it would cost number0 cents . the coach gave the girls number1 cents . how much change did coach mike get back ?,58 75,- number1 number0,17.0,"[32, 33, 2, 6, 14, 15, 16, 22, 23, 24, 31]",3,Subtraction,coach mike bought several cups of lemonade . the girls told him it would cost number0 cents . the coach gave the girls number1 cents .,how much change did coach mike get back ?
522, frankie trick-or-treating frankie number0 pieces candy max number1 pieces candy pieces candy,frankie and max went trick-or-treating . frankie got number0 pieces of candy . max got number1 pieces of candy . how many more pieces of candy did max get ?,74 92,- number1 number0,18.0,"[1, 2, 7, 8, 9, 14, 15, 16, 26, 27, 28]",3,Subtraction,frankie and max went trick-or-treating . frankie got number0 pieces of candy . max got number1 pieces of candy .,how many more pieces of candy did max get ?
523, book nook number0 computer books week number1 cook books computer books books book nook sell,the book nook sold number0 computer books last week . the sold number1 more cook books than computer books . how many cook books did the book nook sell ?,27 15,+ number0 number1,42.0,"[1, 3, 4, 5, 6, 8, 11, 12, 13, 26, 27, 28]",3,Addition,the book nook sold number0 computer books last week . the sold number1 more cook books than computer books .,how many cook books did the book nook sell ?
524, mart toys number0 science kits week number1 puzzles science kits puzzles mart sell,the smart mart sells educational toys . they sold number0 science kits last week . the sold number1 fewer puzzles than science kits . how many puzzles did the smart mart sell ?,45 9,- number0 number1,36.0,"[1, 8, 9, 10, 11, 16, 17, 18, 29, 30, 31]",3,Subtraction,the smart mart sells educational toys . they sold number0 science kits last week . the sold number1 fewer puzzles than science kits .,how many puzzles did the smart mart sell ?
525, angela contest number0 puzzle palace puzzles number1 left,angela won a contest . she gets $ number0 to spend at puzzle palace . she bought many wonderful puzzles . she had $ number1 left . how much did she spend ?,90 12,- number0 number1,78.0,"[1, 7, 8, 9, 23, 24, 25, 29, 30, 31]",3,Subtraction,angela won a contest . she gets $ number0 to spend at puzzle palace . she bought many wonderful puzzles . she had $ number1 left .,how much did she spend ?
526, number0 people statue liberty morning number1 people afternoon morning people statue liberty afternoon,number0 people visited the statue of liberty in the morning . number1 more people visited in the afternoon than in the morning . how many people visited the statue of liberty in the afternoon ?,35 56,+ number0 number1,91.0,"[0, 1, 2, 3, 32, 33, 11, 12, 13, 31]",3,Addition,number0 people visited the statue of liberty in the morning . number1 more people visited in the afternoon than in the morning .,how many people visited the statue of liberty in the afternoon ?
527, greg number0 scooter number1 money,greg wants to buy a $ number0 scooter . he has saved $ number1 so far . how much more money does greg need ?,90 57,- number0 number1,33.0,"[2, 5, 6, 7, 12, 13, 14, 21, 22, 23]",3,Subtraction,greg wants to buy a $ number0 scooter . he has saved $ number1 so far .,how much more money does greg need ?
528, paul vinnie deliver newspapers paul number0 tips vinnie number1 paul,paul and vinnie deliver newspapers . paul made $ number0 in tips . vinnie made $ number1 more than paul . how much did vinnie make ?,14 16,+ number0 number1,30.0,"[1, 4, 8, 9, 10, 15, 16, 17, 23, 24, 25]",3,Addition,paul and vinnie deliver newspapers . paul made $ number0 in tips . vinnie made $ number1 more than paul .,how much did vinnie make ?
529, matthew apple picking matthew number0 apples billie number1 apples apples,matthew and billie went apple picking . matthew found number0 big red apples . billie found some as well . together they found number1 apples . how many apples did billie find ?,46 80,- number1 number0,34.0,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 22, 23, 24, 29, 30, 31]",3,Subtraction,matthew and billie went apple picking . matthew found number0 big red apples . billie found some as well . together they found number1 apples .,how many apples did billie find ?
530, library number0 science books graders number1 science books,the library has number0 science books . the second graders borrowed number1 of them . how many science books are left ?,75 18,- number0 number1,57.0,"[1, 2, 3, 4, 5, 10, 11, 12, 18, 19, 20]",3,Subtraction,the library has number0 science books . the second graders borrowed number1 of them .,how many science books are left ?
531, brian ran school track number0 seconds todd number1 seconds seconds todd tracl,brian ran around the school track in number0 seconds . todd ran around it in number1 seconds . how many fewer seconds did it take todd to run around the tracl ?,96 88,- number0 number1,8.0,"[1, 2, 6, 7, 8, 14, 15, 16, 28, 29, 30]",3,Subtraction,brian ran around the school track in number0 seconds . todd ran around it in number1 seconds .,how many fewer seconds did it take todd to run around the tracl ?
532, frannie meg jump rope contest frannie number0 times number1 times meg times jump,frannie and meg are in a jump rope contest . frannie jumped number0 times without missing . she jumped number1 fewer times than meg . how many times did meg jump ?,53 18,+ number0 number1,71.0,"[1, 3, 5, 11, 12, 13, 18, 19, 20, 21, 28, 29, 30]",3,Addition,frannie and meg are in a jump rope contest . frannie jumped number0 times without missing . she jumped number1 fewer times than meg .,how many times did meg jump ?
533, number0 mystery number number1 mystery number,if you add number0 to a mystery number you will get number1 what is the mystery number ?,45 92,- number1 number0,47.0,"[2, 3, 4, 10, 11, 12, 14, 15, 16]",3,Subtraction,if you add number0 to a mystery number you will get number1 what,is the mystery number ?
534, book number0 chapters chapter number1 pages chapter number2 pages pages book,a book has number0 chapters . the first chapter is number1 pages long . the second chapter is number2 pages long . how many pages does the book have altogether ?,2 48 46,+ number1 number2,94.0,"[1, 2, 3, 4, 6, 9, 10, 11, 17, 18, 19, 27, 28, 29]",3,Addition,a book has number0 chapters . the first chapter is number1 pages long . the second chapter is number2 pages long .,how many pages does the book have altogether ?
535, height height number0 inches number1 inches tall,ted and fred measured their height . their total height is number0 inches . ted is number1 inches tall . how tall is fred ?,98 39,- number0 number1,59.0,"[10, 11, 12, 15, 16, 17, 21, 22, 23]",3,Subtraction,ted and fred measured their height . their total height is number0 inches . ted is number1 inches tall .,how tall is fred ?
536, grasshopper frog jumping contest grasshopper number0 inches frog number1 inches grasshopper frog jump,the grasshopper and the frog had a jumping contest . the grasshopper jumped number0 inches . the frog jumped number1 inches farther than the grasshopper . how far did the frog jump ?,25 15,+ number0 number1,40.0,"[12, 13, 14, 18, 19, 20, 29, 30, 31]",3,Addition,the grasshopper and the frog had a jumping contest . the grasshopper jumped number0 inches . the frog jumped number1 inches farther than the grasshopper .,how far did the frog jump ?
537, marco dad picking strawberries number0 pounds marco strawberries number1 pounds dad strawberries,marco and his dad went strawberry picking . together their strawberries weighed number0 pounds . marco 's strawberries weighed number1 pounds . how much did his dad 's strawberries weigh ?,23 14,- number0 number1,9.0,"[3, 11, 12, 13, 18, 19, 20, 27, 28, 29]",3,Subtraction,marco and his dad went strawberry picking . together their strawberries weighed number0 pounds . marco 's strawberries weighed number1 pounds .,how much did his dad 's strawberries weigh ?
538, miki number0 packs bouncy balls number1 packs bouncy balls package number2 bouncy balls packs bouncy balls bouncy balls,miki bought number0 packs of red bouncy balls and number1 packs of yellow bouncy balls . each package contained number2 bouncy balls . how many more packs of red bouncy balls than yellow bouncy balls did miki buy ?,4 3 7,- number0 number1,1.0,"[1, 2, 3, 4, 5, 6, 35, 8, 9, 10, 36, 12, 13, 14, 16, 18, 19, 20, 21, 37]",5,Difference,miki bought number0 packs of red bouncy balls and number1 packs of yellow bouncy balls . each package contained number2 bouncy balls .,how many more packs of red bouncy balls than yellow bouncy balls did miki buy ?
539, number0 crayons lucy number1 crayons crayons,willy has number0 crayons . lucy has number1 crayons . how many more crayons does willy have than lucy ?,5092 3971,- number0 number1,1121.0,"[1, 2, 3, 6, 7, 8, 16, 17, 18]",5,Difference,willy has number0 crayons . lucy has number1 crayons .,how many more crayons does willy have than lucy ?
540, worker lab blood samples sample number0 blood cells number1 number2 blood cells sample,a worker at a medical lab is studying blood samples . the first sample contained number0 blood cells . the second number1 contained number2 more than the first . about how many blood cells were in the second sample ?,1410 1 6908,+ number0 number2,8318.0,"[2, 3, 36, 37, 38, 9, 14, 15, 16, 17, 20, 21, 22, 23, 24]",4,Addition,a worker at a medical lab is studying blood samples . the first sample contained number0 blood cells . the second number1 contained number2 more than the first .,about how many blood cells were in the second sample ?
541, summer break number0 kids lawrence county number1 kids home kids lawrence county,during summer break number0 kids from lawrence county go to camp and the other number1 kids stay home . about how many kids are in lawrence county ?,564237 495718,+ number0 number1,1059955.0,"[2, 3, 4, 7, 8, 13, 14, 15, 16, 24, 25, 26]",4,Addition,during summer break number0 kids from lawrence county go to camp and the other number1 kids stay home .,about how many kids are in lawrence county ?
542, snail problem centerville people number0 snails number1 snails centerville,there is a snail problem in centerville . people work together to get rid number0 snails but number1 of them remain . about how many snails were originally in centerville ?,3482 8278,+ number0 number1,11760.0,"[2, 4, 5, 7, 13, 14, 15, 16, 17, 18, 27, 28, 29]",4,Addition,there is a snail problem in centerville . people work together to get rid number0 snails but number1 of them remain .,about how many snails were originally in centerville ?
543, service stamps people number0 color stamps number1 number2 stamps,recently the postal service sold stamps with famous people pictured on them . they sold number0 color stamps as well as number1 black-and-white number2 . about how many stamps did they sell ?,578833 523776 1,+ number0 number1,1102609.0,"[1, 4, 14, 15, 16, 17, 18, 20, 21, 22, 23, 29, 30, 31]",4,Addition,recently the postal service sold stamps with famous people pictured on them . they sold number0 color stamps as well as number1 black-and-white number2 .,about how many stamps did they sell ?
544, audrey number0 peaches paul number1 peaches difference number audrey peaches paul peaches,audrey has number0 peaches . paul has number1 peaches . what 's the difference of the number of audrey 's peaches and paul 's peaches ?,26 48,- number1 number0,22.0,"[1, 2, 3, 6, 7, 8, 22, 23, 24]",1,Difference,audrey has number0 peaches . paul has number1 peaches .,what 's the difference of the number of audrey 's peaches and paul 's peaches ?
545, alyssa number0 cookies aiyanna number1 difference number alyssa cookies aiyanna cookies,alyssa had number0 cookies . aiyanna has number1 what 's the difference of the number of alyssa 's cookies and aiyanna 's cookies ?,129 140,- number1 number0,11.0,"[2, 3, 4, 7, 8, 9, 20, 21, 22]",2,Difference,alyssa had number0 cookies . aiyanna has number1 what,'s the difference of the number of alyssa 's cookies and aiyanna 's cookies ?
546, mrs. sheridan number0 cats mrs. garrett number1 cats difference number sheridan cats mrs. garrett cats,mrs. sheridan has number0 cats . mrs. garrett has number1 cats . what 's the difference of the number of mrs. sheridan 's cats and mrs. garrett 's cats ?,11 24,- number1 number0,13.0,"[2, 3, 4, 8, 9, 10, 26, 27, 28]",2,Difference,mrs. sheridan has number0 cats . mrs. garrett has number1 cats .,what 's the difference of the number of mrs. sheridan 's cats and mrs. garrett 's cats ?
547, mrs. santiago number0 roses mrs. garrett number1 difference number mrs. santiago roses mrs. garrett roses,mrs. santiago has number0 red roses . mrs. garrett has number1 what 's the difference of the number of mrs. santiago 's red roses and mrs. garrett 's red roses ?,58 24,- number0 number1,34.0,"[2, 3, 4, 5, 9, 10, 11, 17, 27, 28, 29]",2,Difference,mrs. santiago has number0 red roses . mrs. garrett has number1 what,'s the difference of the number of mrs. santiago 's red roses and mrs. garrett 's red roses ?
548, bobby number0 books kristi number1 books difference number bobby books kristi books,bobby has number0 books . kristi has number1 books . what 's the difference of the number of bobby 's books and kristi 's books ?,142 78,- number0 number1,64.0,"[1, 2, 3, 6, 7, 8, 22, 23, 24]",2,Difference,bobby has number0 books . kristi has number1 books .,what 's the difference of the number of bobby 's books and kristi 's books ?
549, diane package cookies cookies number0 cents diane number1 cents difference cost cookies money diane,diane wants to buy a package of cookies . the cookies cost number0 cents . diane has number1 cents . what 's the difference between the cost of the cookies and the money of diane ?,65 27,- number0 number1,38.0,"[32, 1, 2, 33, 34, 11, 12, 13, 16, 17, 18]",3,Difference,diane wants to buy a package of cookies . the cookies cost number0 cents . diane has number1 cents .,what 's the difference between the cost of the cookies and the money of diane ?
550, number0 questions math test number1 questions word problems number2 questions addition subtraction problems steve number3 questions difference number questions math test number questions,there are number0 questions on the math test . number1 questions are word problems . number2 questions are addition and subtraction problems . steve can only answer number3 questions . what 's the difference between the number of all questions on the math test and the number of questions that steve can answer ?,45 17 28 38,- number0 number3,7.0,"[1, 2, 3, 9, 10, 12, 15, 16, 50, 51, 52, 21, 26, 27, 28]",3,Difference,there are number0 questions on the math test . number1 questions are word problems . number2 questions are addition and subtraction problems . steve can only answer number3 questions .,what 's the difference between the number of all questions on the math test and the number of questions that steve can answer ?
551, arcade number0 tickets yoyo number1 tickets difference number tickets left yoyo,at the arcade billy had won number0 tickets . after buying a yoyo he had number1 tickets left . what 's the difference between the number of billy 's tickets he won and he had the left after buying yoyo ?,48 32,- number0 number1,16.0,"[5, 6, 7, 37, 38, 39, 14, 15, 16]",2,Difference,at the arcade billy had won number0 tickets . after buying a yoyo he had number1 tickets left .,what 's the difference between the number of billy 's tickets he won and he had the left after buying yoyo ?
552, frank number0 pounds candy number1 pounds difference pounds frank candy nancy,for halloween frank got number0 pounds of candy . if he gave number1 pounds to nancy what 's the difference between the pounds of frank 's candy before he gave nancy and he gave to ?,15 8,- number0 number1,7.0,"[32, 33, 2, 3, 4, 5, 34, 11, 12, 13]",1,Difference,for halloween frank got number0 pounds of candy . if he gave number1 pounds to nancy,what 's the difference between the pounds of frank 's candy before he gave nancy and he gave to ?
553, basketball friend number0 points friend number1 points difference points friend points,billy was playing basketball with his friend . billy scored number0 points and his friend scored number1 points . what 's the difference between billy 's points and his friend 's points ?,7 9,- number1 number0,2.0,"[1, 7, 9, 10, 11, 15, 16, 17, 29, 30, 31]",4,Difference,billy was playing basketball with his friend . billy scored number0 points and his friend scored number1 points .,what 's the difference between billy 's points and his friend 's points ?
554, maria number0 number1 difference number dollars maria fair,when maria got to the fair she had $ number0 . when she left she had $ number1 . what 's the difference between the number of dollars when maria got and left the fair ?,87 16,- number0 number1,71.0,"[32, 33, 34, 7, 8, 9, 15, 16, 17]",2,Difference,when maria got to the fair she had $ number0 . when she left she had $ number1 .,what 's the difference between the number of dollars when maria got and left the fair ?
555, paul number0 number1 difference number dollars,paul spent $ number0 . now he has $ number1 . what 's the difference between the number of dollars that he spent and he has now ?,75 11,- number0 number1,64.0,"[1, 2, 3, 7, 8, 9, 24, 25, 26]",2,Difference,paul spent $ number0 . now he has $ number1 .,what 's the difference between the number of dollars that he spent and he has now ?
556, height height number0 inches number1 inches tall difference height height,ted and fred measured their height . fred 's height is number0 inches . ted is number1 inches tall . what 's the difference between ted 's height and fred 's height ?,98 39,- number0 number1,59.0,"[10, 11, 12, 15, 16, 17, 29, 30, 31]",3,Difference,ted and fred measured their height . fred 's height is number0 inches . ted is number1 inches tall .,what 's the difference between ted 's height and fred 's height ?
557, oliver boxes number0 second number1 pounds number2 pounds difference weight box box,oliver was weighing boxes for moving . the first was number0 pounds the second was number1 pounds and the last was number2 pounds . what 's the difference between the weight of the first box and the third box ?,2 3 13,- number2 number0,11.0,"[36, 37, 38, 9, 10, 11, 14, 15, 16, 20, 21, 22]",1,Difference,oliver was weighing boxes for moving . the first was number0 pounds the second was number1 pounds and the last was number2 pounds .,what 's the difference between the weight of the first box and the third box ?
558, haley number0 dollars number1 dollars total chores birthday difference number dollars haley money events,haley had number0 dollars . if she got number1 more dollars in total for doing chores and her birthday what 's the difference between the number of dollars before haley got money and she got from events ?,2 13,- number1 number0,11.0,"[1, 2, 3, 4, 34, 35, 7, 8, 9, 10, 36]",1,Difference,haley had number0 dollars . if she got number1 more dollars in total for doing chores and her birthday,what 's the difference between the number of dollars before haley got money and she got from events ?
559, kale lawn number0 times spring number1 times summer difference number times mowing spring summer,kale mowed his lawn number0 times total during the spring . if he mowed it number1 times in the summer . what 's the difference between the number of times on mowing in the spring and summer ?,8 5,- number0 number1,3.0,"[34, 3, 4, 5, 35, 36, 14, 15, 16]",4,Difference,kale mowed his lawn number0 times total during the spring . if he mowed it number1 times in the summer .,what 's the difference between the number of times on mowing in the spring and summer ?
